batchsize,dim_input,dim_output,use_bias,activation_fct,hashkey
34,11583,1904,1,1,"[34,11583,1904,1,1]"
4,14324,3934,1,1,"[4,14324,3934,1,1]"
22,29781,3245,0,0,"[22,29781,3245,0,0]"
31,16437,1428,0,1,"[31,16437,1428,0,1]"
7,15483,716,1,0,"[7,15483,716,1,0]"
37,10000,3848,0,1,"[37,10000,3848,0,1]"
23,337,2722,1,1,"[23,337,2722,1,1]"
29,26603,3518,0,1,"[29,26603,3518,0,1]"
47,4619,4073,1,1,"[47,4619,4073,1,1]"
38,11825,3820,1,1,"[38,11825,3820,1,1]"
30,29178,2973,0,0,"[30,29178,2973,0,0]"
51,32144,3304,0,0,"[51,32144,3304,0,0]"
29,4271,1604,1,0,"[29,4271,1604,1,0]"
41,7902,3236,1,0,"[41,7902,3236,1,0]"
7,1013,3475,1,1,"[7,1013,3475,1,1]"
40,11292,3357,1,1,"[40,11292,3357,1,1]"
19,1812,4085,0,0,"[19,1812,4085,0,0]"
58,24147,3032,0,1,"[58,24147,3032,0,1]"
56,25556,4083,1,1,"[56,25556,4083,1,1]"
10,20211,3051,1,1,"[10,20211,3051,1,1]"
7,1573,555,1,1,"[7,1573,555,1,1]"
48,20700,1622,1,0,"[48,20700,1622,1,0]"
46,14504,1445,0,0,"[46,14504,1445,0,0]"
17,16174,3819,1,1,"[17,16174,3819,1,1]"
63,5720,3458,0,0,"[63,5720,3458,0,0]"
51,14172,3313,0,1,"[51,14172,3313,0,1]"
9,29397,390,1,0,"[9,29397,390,1,0]"
49,26240,3827,1,0,"[49,26240,3827,1,0]"
13,16492,3812,1,1,"[13,16492,3812,1,1]"
19,27445,2274,1,1,"[19,27445,2274,1,1]"
15,26955,738,0,0,"[15,26955,738,0,0]"
19,9736,541,0,1,"[19,9736,541,0,1]"
33,6187,234,0,1,"[33,6187,234,0,1]"
12,12542,3281,0,0,"[12,12542,3281,0,0]"
28,31515,4090,1,0,"[28,31515,4090,1,0]"
59,27288,2136,0,0,"[59,27288,2136,0,0]"
13,19732,98,0,1,"[13,19732,98,0,1]"
20,29982,764,0,1,"[20,29982,764,0,1]"
63,880,699,0,0,"[63,880,699,0,0]"
24,20916,2143,0,0,"[24,20916,2143,0,0]"
16,18380,2564,1,0,"[16,18380,2564,1,0]"
44,23137,709,0,0,"[44,23137,709,0,0]"
33,3119,1201,1,0,"[33,3119,1201,1,0]"
59,14325,2544,1,1,"[59,14325,2544,1,1]"
12,32598,2116,0,0,"[12,32598,2116,0,0]"
47,20465,3685,1,1,"[47,20465,3685,1,1]"
25,30071,73,1,1,"[25,30071,73,1,1]"
9,856,1808,0,0,"[9,856,1808,0,0]"
28,5993,104,1,0,"[28,5993,104,1,0]"
60,15552,2105,1,0,"[60,15552,2105,1,0]"
64,23218,2450,0,1,"[64,23218,2450,0,1]"
60,14037,994,1,0,"[60,14037,994,1,0]"
39,10797,1644,1,1,"[39,10797,1644,1,1]"
49,32553,2306,1,1,"[49,32553,2306,1,1]"
42,23676,1385,1,1,"[42,23676,1385,1,1]"
25,20313,2842,1,0,"[25,20313,2842,1,0]"
49,12416,2003,1,1,"[49,12416,2003,1,1]"
13,3170,1547,0,0,"[13,3170,1547,0,0]"
57,18003,652,0,0,"[57,18003,652,0,0]"
38,7156,4044,1,0,"[38,7156,4044,1,0]"
41,15205,87,0,0,"[41,15205,87,0,0]"
33,15456,1297,0,1,"[33,15456,1297,0,1]"
33,28341,902,1,1,"[33,28341,902,1,1]"
2,19039,1794,1,0,"[2,19039,1794,1,0]"
39,19690,2589,1,1,"[39,19690,2589,1,1]"
13,9508,2609,1,1,"[13,9508,2609,1,1]"
46,16012,1007,1,0,"[46,16012,1007,1,0]"
20,18657,3252,1,1,"[20,18657,3252,1,1]"
15,29478,3920,1,1,"[15,29478,3920,1,1]"
29,142,1607,0,0,"[29,142,1607,0,0]"
35,26328,3373,0,1,"[35,26328,3373,0,1]"
54,25431,432,1,0,"[54,25431,432,1,0]"
7,21009,3264,0,0,"[7,21009,3264,0,0]"
46,13793,1759,1,0,"[46,13793,1759,1,0]"
46,13420,1247,0,0,"[46,13420,1247,0,0]"
43,29141,2084,0,1,"[43,29141,2084,0,1]"
45,9333,4041,0,0,"[45,9333,4041,0,0]"
38,31994,3865,1,1,"[38,31994,3865,1,1]"
49,16449,468,1,0,"[49,16449,468,1,0]"
53,8985,2684,1,1,"[53,8985,2684,1,1]"
49,9696,2317,0,1,"[49,9696,2317,0,1]"
3,14069,3027,1,0,"[3,14069,3027,1,0]"
57,14021,3932,0,0,"[57,14021,3932,0,0]"
16,26669,679,1,1,"[16,26669,679,1,1]"
57,24368,2973,0,0,"[57,24368,2973,0,0]"
17,32074,3629,1,0,"[17,32074,3629,1,0]"
58,24447,674,1,0,"[58,24447,674,1,0]"
27,7541,649,1,1,"[27,7541,649,1,1]"
41,7123,2412,0,1,"[41,7123,2412,0,1]"
47,23413,578,1,1,"[47,23413,578,1,1]"
18,25278,29,1,0,"[18,25278,29,1,0]"
41,30756,2088,1,0,"[41,30756,2088,1,0]"
51,17215,505,0,1,"[51,17215,505,0,1]"
42,11090,1003,1,1,"[42,11090,1003,1,1]"
50,18800,3361,1,0,"[50,18800,3361,1,0]"
21,351,3813,1,0,"[21,351,3813,1,0]"
64,14453,2878,0,1,"[64,14453,2878,0,1]"
46,222,3985,1,1,"[46,222,3985,1,1]"
50,31349,884,1,0,"[50,31349,884,1,0]"
39,29464,3586,1,1,"[39,29464,3586,1,1]"
12,27860,770,1,0,"[12,27860,770,1,0]"
61,29533,2785,1,1,"[61,29533,2785,1,1]"
5,31183,3293,0,1,"[5,31183,3293,0,1]"
51,20593,3477,0,0,"[51,20593,3477,0,0]"
44,27012,2232,1,1,"[44,27012,2232,1,1]"
10,28658,919,1,1,"[10,28658,919,1,1]"
4,12363,806,1,0,"[4,12363,806,1,0]"
43,6552,2228,0,1,"[43,6552,2228,0,1]"
59,815,1868,0,1,"[59,815,1868,0,1]"
57,9844,3951,1,0,"[57,9844,3951,1,0]"
56,2359,1842,0,0,"[56,2359,1842,0,0]"
3,22653,266,0,0,"[3,22653,266,0,0]"
53,25620,2387,0,0,"[53,25620,2387,0,0]"
6,23578,540,0,0,"[6,23578,540,0,0]"
41,2683,3082,0,1,"[41,2683,3082,0,1]"
9,30074,3441,1,1,"[9,30074,3441,1,1]"
55,19405,3954,0,0,"[55,19405,3954,0,0]"
60,15626,1983,1,1,"[60,15626,1983,1,1]"
35,7369,115,0,0,"[35,7369,115,0,0]"
41,2439,2242,1,0,"[41,2439,2242,1,0]"
26,7455,2841,1,1,"[26,7455,2841,1,1]"
16,11079,683,0,1,"[16,11079,683,0,1]"
11,27408,3730,1,0,"[11,27408,3730,1,0]"
61,10167,42,1,1,"[61,10167,42,1,1]"
21,31350,1308,0,1,"[21,31350,1308,0,1]"
60,14924,842,0,1,"[60,14924,842,0,1]"
33,17678,2844,0,0,"[33,17678,2844,0,0]"
21,8102,134,0,0,"[21,8102,134,0,0]"
39,979,1783,1,1,"[39,979,1783,1,1]"
30,7712,2030,1,1,"[30,7712,2030,1,1]"
49,28384,2023,0,1,"[49,28384,2023,0,1]"
40,10332,382,1,0,"[40,10332,382,1,0]"
59,11858,2348,0,1,"[59,11858,2348,0,1]"
8,10842,3726,0,1,"[8,10842,3726,0,1]"
28,26515,2086,1,0,"[28,26515,2086,1,0]"
32,10950,1663,0,1,"[32,10950,1663,0,1]"
27,31239,1730,0,0,"[27,31239,1730,0,0]"
36,3308,499,0,0,"[36,3308,499,0,0]"
7,31354,574,1,1,"[7,31354,574,1,1]"
25,4546,527,0,0,"[25,4546,527,0,0]"
3,13779,1901,1,0,"[3,13779,1901,1,0]"
8,24112,3099,1,0,"[8,24112,3099,1,0]"
14,16470,2278,1,1,"[14,16470,2278,1,1]"
12,24567,2152,1,0,"[12,24567,2152,1,0]"
50,12629,1387,0,1,"[50,12629,1387,0,1]"
19,30571,3838,0,0,"[19,30571,3838,0,0]"
62,22593,3054,1,1,"[62,22593,3054,1,1]"
35,1276,1189,0,0,"[35,1276,1189,0,0]"
31,18689,2145,0,0,"[31,18689,2145,0,0]"
15,19188,3151,0,1,"[15,19188,3151,0,1]"
40,25507,3958,0,0,"[40,25507,3958,0,0]"
6,20980,1561,1,0,"[6,20980,1561,1,0]"
9,15395,2034,0,0,"[9,15395,2034,0,0]"
9,15251,1628,0,0,"[9,15251,1628,0,0]"
37,9429,1901,1,0,"[37,9429,1901,1,0]"
44,15827,3658,0,1,"[44,15827,3658,0,1]"
17,29311,253,0,0,"[17,29311,253,0,0]"
32,30082,1447,1,0,"[32,30082,1447,1,0]"
9,27370,1757,1,0,"[9,27370,1757,1,0]"
5,23003,621,0,1,"[5,23003,621,0,1]"
2,14249,3156,1,0,"[2,14249,3156,1,0]"
16,23673,2558,1,0,"[16,23673,2558,1,0]"
44,3624,2840,0,0,"[44,3624,2840,0,0]"
55,10068,3644,0,0,"[55,10068,3644,0,0]"
47,16573,2263,1,0,"[47,16573,2263,1,0]"
62,15918,1266,1,0,"[62,15918,1266,1,0]"
51,18695,232,1,1,"[51,18695,232,1,1]"
33,10995,3321,1,0,"[33,10995,3321,1,0]"
35,25152,1158,0,1,"[35,25152,1158,0,1]"
57,5401,1044,0,0,"[57,5401,1044,0,0]"
5,22481,329,0,0,"[5,22481,329,0,0]"
12,15526,2612,1,1,"[12,15526,2612,1,1]"
30,11005,245,1,1,"[30,11005,245,1,1]"
6,31352,177,1,0,"[6,31352,177,1,0]"
17,5100,3299,0,0,"[17,5100,3299,0,0]"
37,23083,2176,0,1,"[37,23083,2176,0,1]"
63,22528,2269,1,0,"[63,22528,2269,1,0]"
61,31739,1886,0,0,"[61,31739,1886,0,0]"
23,4733,2995,1,0,"[23,4733,2995,1,0]"
11,25190,2731,1,1,"[11,25190,2731,1,1]"
55,12800,2324,1,1,"[55,12800,2324,1,1]"
54,6696,2072,0,0,"[54,6696,2072,0,0]"
7,22596,883,1,1,"[7,22596,883,1,1]"
35,15275,2984,1,1,"[35,15275,2984,1,1]"
60,2073,2239,1,0,"[60,2073,2239,1,0]"
15,27571,1632,0,1,"[15,27571,1632,0,1]"
32,2680,1639,0,1,"[32,2680,1639,0,1]"
55,23110,2601,0,0,"[55,23110,2601,0,0]"
13,13470,2540,0,0,"[13,13470,2540,0,0]"
52,18413,3578,1,1,"[52,18413,3578,1,1]"
14,2229,3508,0,0,"[14,2229,3508,0,0]"
19,21862,334,1,1,"[19,21862,334,1,1]"
34,7757,1179,0,1,"[34,7757,1179,0,1]"
9,19818,1662,1,1,"[9,19818,1662,1,1]"
58,24125,3825,0,1,"[58,24125,3825,0,1]"
46,23225,3888,1,0,"[46,23225,3888,1,0]"
19,10155,2996,0,0,"[19,10155,2996,0,0]"
26,2634,87,1,0,"[26,2634,87,1,0]"
15,16006,3077,0,1,"[15,16006,3077,0,1]"
28,2208,3379,1,1,"[28,2208,3379,1,1]"
7,20903,669,0,1,"[7,20903,669,0,1]"
31,23792,781,0,1,"[31,23792,781,0,1]"
20,31227,1141,1,0,"[20,31227,1141,1,0]"
46,7276,1030,0,0,"[46,7276,1030,0,0]"
39,32235,1378,0,1,"[39,32235,1378,0,1]"
57,28641,189,0,0,"[57,28641,189,0,0]"
34,6228,3820,0,0,"[34,6228,3820,0,0]"
45,28581,1555,0,1,"[45,28581,1555,0,1]"
46,23949,2075,1,1,"[46,23949,2075,1,1]"
18,20768,3222,0,1,"[18,20768,3222,0,1]"
49,15133,2333,1,0,"[49,15133,2333,1,0]"
6,16073,3046,1,0,"[6,16073,3046,1,0]"
9,31446,58,1,0,"[9,31446,58,1,0]"
47,31280,1414,1,0,"[47,31280,1414,1,0]"
47,14184,2893,1,1,"[47,14184,2893,1,1]"
19,25711,2884,1,0,"[19,25711,2884,1,0]"
41,22029,55,1,0,"[41,22029,55,1,0]"
51,5991,3624,1,0,"[51,5991,3624,1,0]"
5,24440,3634,0,1,"[5,24440,3634,0,1]"
29,21777,3960,1,1,"[29,21777,3960,1,1]"
43,18345,1077,0,1,"[43,18345,1077,0,1]"
46,6769,2,0,0,"[46,6769,2,0,0]"
5,28784,2876,1,0,"[5,28784,2876,1,0]"
6,22291,3233,0,0,"[6,22291,3233,0,0]"
64,17562,1913,0,0,"[64,17562,1913,0,0]"
8,20518,2703,0,1,"[8,20518,2703,0,1]"
21,9566,3006,1,1,"[21,9566,3006,1,1]"
55,27196,3651,1,0,"[55,27196,3651,1,0]"
5,8598,2443,1,1,"[5,8598,2443,1,1]"
10,29919,1115,1,0,"[10,29919,1115,1,0]"
4,24746,1261,0,1,"[4,24746,1261,0,1]"
50,5769,936,1,1,"[50,5769,936,1,1]"
46,15853,1349,0,1,"[46,15853,1349,0,1]"
16,6702,2258,1,1,"[16,6702,2258,1,1]"
46,31735,2293,1,0,"[46,31735,2293,1,0]"
29,18788,1441,0,1,"[29,18788,1441,0,1]"
3,16912,1882,1,1,"[3,16912,1882,1,1]"
47,13983,1672,0,0,"[47,13983,1672,0,0]"
34,19611,3053,0,0,"[34,19611,3053,0,0]"
20,9520,1471,1,0,"[20,9520,1471,1,0]"
36,17998,1196,0,1,"[36,17998,1196,0,1]"
62,8538,169,0,0,"[62,8538,169,0,0]"
55,2433,1249,0,1,"[55,2433,1249,0,1]"
43,18127,1902,0,0,"[43,18127,1902,0,0]"
45,18484,861,0,1,"[45,18484,861,0,1]"
52,29131,1432,0,0,"[52,29131,1432,0,0]"
39,15060,2539,1,0,"[39,15060,2539,1,0]"
41,15786,3627,0,1,"[41,15786,3627,0,1]"
25,18621,2457,1,0,"[25,18621,2457,1,0]"
57,11559,2938,0,1,"[57,11559,2938,0,1]"
5,20542,2731,1,1,"[5,20542,2731,1,1]"
2,27732,1758,0,1,"[2,27732,1758,0,1]"
63,15658,3072,0,0,"[63,15658,3072,0,0]"
53,3388,333,0,1,"[53,3388,333,0,1]"
37,29246,92,0,1,"[37,29246,92,0,1]"
21,27230,187,1,1,"[21,27230,187,1,1]"
46,15910,3144,1,1,"[46,15910,3144,1,1]"
59,19483,3457,0,0,"[59,19483,3457,0,0]"
33,4834,1249,0,1,"[33,4834,1249,0,1]"
8,16950,2546,0,0,"[8,16950,2546,0,0]"
58,7315,3669,1,1,"[58,7315,3669,1,1]"
61,29166,2490,0,1,"[61,29166,2490,0,1]"
21,12770,2281,1,1,"[21,12770,2281,1,1]"
6,27859,3549,1,1,"[6,27859,3549,1,1]"
9,20851,819,1,0,"[9,20851,819,1,0]"
52,8111,2908,1,0,"[52,8111,2908,1,0]"
5,7242,1252,0,1,"[5,7242,1252,0,1]"
47,22293,1149,0,1,"[47,22293,1149,0,1]"
6,17372,3057,1,0,"[6,17372,3057,1,0]"
5,29775,2030,0,0,"[5,29775,2030,0,0]"
33,20325,2777,0,0,"[33,20325,2777,0,0]"
38,27147,3360,1,0,"[38,27147,3360,1,0]"
61,31543,383,1,0,"[61,31543,383,1,0]"
3,8457,2579,1,0,"[3,8457,2579,1,0]"
57,21549,2958,0,0,"[57,21549,2958,0,0]"
64,30528,2817,1,0,"[64,30528,2817,1,0]"
5,9301,3377,0,0,"[5,9301,3377,0,0]"
31,26466,3125,0,1,"[31,26466,3125,0,1]"
5,14449,3993,1,0,"[5,14449,3993,1,0]"
64,27611,69,0,1,"[64,27611,69,0,1]"
41,367,1584,0,1,"[41,367,1584,0,1]"
42,28459,1976,0,0,"[42,28459,1976,0,0]"
18,8452,1916,1,1,"[18,8452,1916,1,1]"
43,9947,1239,1,1,"[43,9947,1239,1,1]"
24,21679,3898,1,1,"[24,21679,3898,1,1]"
62,17757,3879,1,0,"[62,17757,3879,1,0]"
21,19975,2891,0,0,"[21,19975,2891,0,0]"
17,27639,1528,0,1,"[17,27639,1528,0,1]"
52,31655,589,1,1,"[52,31655,589,1,1]"
47,19113,3856,1,1,"[47,19113,3856,1,1]"
56,28000,1623,1,0,"[56,28000,1623,1,0]"
64,30605,1036,0,1,"[64,30605,1036,0,1]"
54,7259,3473,0,1,"[54,7259,3473,0,1]"
63,27188,1063,1,0,"[63,27188,1063,1,0]"
45,12589,2113,1,1,"[45,12589,2113,1,1]"
33,16592,2496,1,1,"[33,16592,2496,1,1]"
4,25850,205,0,1,"[4,25850,205,0,1]"
23,11216,3964,1,1,"[23,11216,3964,1,1]"
40,7891,3801,0,1,"[40,7891,3801,0,1]"
55,19727,3793,1,1,"[55,19727,3793,1,1]"
38,21663,2973,0,0,"[38,21663,2973,0,0]"
55,31150,2253,0,0,"[55,31150,2253,0,0]"
34,24478,181,1,0,"[34,24478,181,1,0]"
45,22895,3121,1,0,"[45,22895,3121,1,0]"
33,25520,2359,1,1,"[33,25520,2359,1,1]"
6,21249,2632,1,0,"[6,21249,2632,1,0]"
55,25571,1152,1,0,"[55,25571,1152,1,0]"
18,32600,1762,1,1,"[18,32600,1762,1,1]"
33,26473,4047,0,0,"[33,26473,4047,0,0]"
62,19028,2192,0,0,"[62,19028,2192,0,0]"
17,16578,1823,0,1,"[17,16578,1823,0,1]"
48,12611,3896,0,0,"[48,12611,3896,0,0]"
4,21263,2462,1,0,"[4,21263,2462,1,0]"
18,11659,572,0,0,"[18,11659,572,0,0]"
33,11748,57,0,1,"[33,11748,57,0,1]"
58,23479,3199,1,1,"[58,23479,3199,1,1]"
2,25421,2282,0,0,"[2,25421,2282,0,0]"
32,16318,1895,1,0,"[32,16318,1895,1,0]"
38,31991,1864,0,1,"[38,31991,1864,0,1]"
12,24650,1964,0,1,"[12,24650,1964,0,1]"
63,300,1852,0,0,"[63,300,1852,0,0]"
34,17451,2028,0,0,"[34,17451,2028,0,0]"
45,14754,1711,0,1,"[45,14754,1711,0,1]"
53,22192,3937,1,0,"[53,22192,3937,1,0]"
1,22972,3549,0,0,"[1,22972,3549,0,0]"
14,28686,1377,1,1,"[14,28686,1377,1,1]"
61,26344,486,0,0,"[61,26344,486,0,0]"
11,7919,3354,1,1,"[11,7919,3354,1,1]"
23,19888,1094,0,1,"[23,19888,1094,0,1]"
36,27426,3934,0,0,"[36,27426,3934,0,0]"
55,26841,193,1,0,"[55,26841,193,1,0]"
1,11593,3439,1,0,"[1,11593,3439,1,0]"
3,13562,3357,1,1,"[3,13562,3357,1,1]"
43,17726,444,0,0,"[43,17726,444,0,0]"
59,29720,2806,1,1,"[59,29720,2806,1,1]"
41,18157,1439,0,1,"[41,18157,1439,0,1]"
61,28377,3593,1,0,"[61,28377,3593,1,0]"
11,20167,3865,1,0,"[11,20167,3865,1,0]"
31,25156,1555,0,1,"[31,25156,1555,0,1]"
48,5875,3683,0,0,"[48,5875,3683,0,0]"
28,5049,876,1,1,"[28,5049,876,1,1]"
53,25208,3368,1,1,"[53,25208,3368,1,1]"
60,15507,843,1,1,"[60,15507,843,1,1]"
33,10725,3566,0,0,"[33,10725,3566,0,0]"
37,31514,721,1,0,"[37,31514,721,1,0]"
9,25531,1431,0,0,"[9,25531,1431,0,0]"
46,7094,3572,0,0,"[46,7094,3572,0,0]"
49,30558,3435,1,0,"[49,30558,3435,1,0]"
16,19773,3244,0,1,"[16,19773,3244,0,1]"
1,24262,4011,0,1,"[1,24262,4011,0,1]"
12,3922,1732,1,0,"[12,3922,1732,1,0]"
53,17265,3603,1,1,"[53,17265,3603,1,1]"
44,24662,2639,1,0,"[44,24662,2639,1,0]"
51,14361,2514,1,0,"[51,14361,2514,1,0]"
26,15648,1885,0,0,"[26,15648,1885,0,0]"
60,8742,2864,0,0,"[60,8742,2864,0,0]"
9,15503,74,1,0,"[9,15503,74,1,0]"
3,31949,2100,1,0,"[3,31949,2100,1,0]"
7,30125,2716,1,1,"[7,30125,2716,1,1]"
47,8899,1381,1,1,"[47,8899,1381,1,1]"
24,20127,1892,1,0,"[24,20127,1892,1,0]"
6,31650,396,0,1,"[6,31650,396,0,1]"
37,31476,2872,0,1,"[37,31476,2872,0,1]"
52,18250,4065,0,1,"[52,18250,4065,0,1]"
37,19381,3332,1,1,"[37,19381,3332,1,1]"
43,18460,3988,1,1,"[43,18460,3988,1,1]"
26,5614,50,1,0,"[26,5614,50,1,0]"
5,25436,1529,1,0,"[5,25436,1529,1,0]"
56,17240,1438,0,1,"[56,17240,1438,0,1]"
40,19283,3115,1,1,"[40,19283,3115,1,1]"
24,29343,2059,0,1,"[24,29343,2059,0,1]"
41,12585,2139,0,0,"[41,12585,2139,0,0]"
39,23687,1078,1,0,"[39,23687,1078,1,0]"
1,27269,3084,0,1,"[1,27269,3084,0,1]"
47,20286,1438,1,1,"[47,20286,1438,1,1]"
19,26004,3008,1,0,"[19,26004,3008,1,0]"
59,6694,3031,0,0,"[59,6694,3031,0,0]"
42,21718,2739,1,0,"[42,21718,2739,1,0]"
13,5816,882,1,1,"[13,5816,882,1,1]"
8,18204,3951,0,0,"[8,18204,3951,0,0]"
60,24225,1172,1,0,"[60,24225,1172,1,0]"
60,28848,1797,1,1,"[60,28848,1797,1,1]"
27,20048,2761,0,0,"[27,20048,2761,0,0]"
21,25733,3149,0,0,"[21,25733,3149,0,0]"
31,921,245,0,1,"[31,921,245,0,1]"
32,28576,2685,0,0,"[32,28576,2685,0,0]"
25,30376,2846,0,0,"[25,30376,2846,0,0]"
39,17973,3652,1,0,"[39,17973,3652,1,0]"
11,20295,3229,0,1,"[11,20295,3229,0,1]"
18,28054,2824,0,0,"[18,28054,2824,0,0]"
35,6753,2437,1,1,"[35,6753,2437,1,1]"
4,29899,88,0,1,"[4,29899,88,0,1]"
38,4283,2128,1,1,"[38,4283,2128,1,1]"
52,12655,19,0,1,"[52,12655,19,0,1]"
54,17864,1044,1,0,"[54,17864,1044,1,0]"
41,25003,3239,0,0,"[41,25003,3239,0,0]"
49,23718,4070,0,0,"[49,23718,4070,0,0]"
14,1005,3125,1,0,"[14,1005,3125,1,0]"
22,29224,1570,1,0,"[22,29224,1570,1,0]"
32,28816,3655,1,1,"[32,28816,3655,1,1]"
21,20382,3595,0,1,"[21,20382,3595,0,1]"
8,22463,1472,0,1,"[8,22463,1472,0,1]"
43,9534,2809,1,1,"[43,9534,2809,1,1]"
5,14380,2354,0,0,"[5,14380,2354,0,0]"
35,32556,534,1,0,"[35,32556,534,1,0]"
50,12185,736,1,0,"[50,12185,736,1,0]"
44,9750,3693,1,1,"[44,9750,3693,1,1]"
40,1513,166,1,1,"[40,1513,166,1,1]"
50,16868,261,1,1,"[50,16868,261,1,1]"
35,23999,3792,0,0,"[35,23999,3792,0,0]"
47,26405,2115,1,0,"[47,26405,2115,1,0]"
14,14174,3663,0,1,"[14,14174,3663,0,1]"
63,31623,1287,1,0,"[63,31623,1287,1,0]"
9,21421,2937,1,1,"[9,21421,2937,1,1]"
26,13798,2994,1,1,"[26,13798,2994,1,1]"
9,24196,3430,1,1,"[9,24196,3430,1,1]"
43,26378,3118,1,1,"[43,26378,3118,1,1]"
3,17159,2711,1,0,"[3,17159,2711,1,0]"
59,14398,2857,1,1,"[59,14398,2857,1,1]"
63,14609,2632,1,1,"[63,14609,2632,1,1]"
22,5121,2250,1,0,"[22,5121,2250,1,0]"
60,12876,3741,1,1,"[60,12876,3741,1,1]"
35,31844,981,0,0,"[35,31844,981,0,0]"
46,23909,3195,0,1,"[46,23909,3195,0,1]"
24,13001,2615,0,0,"[24,13001,2615,0,0]"
46,19078,1587,0,0,"[46,19078,1587,0,0]"
28,28529,2813,1,0,"[28,28529,2813,1,0]"
41,11545,458,1,1,"[41,11545,458,1,1]"
19,30709,3122,1,0,"[19,30709,3122,1,0]"
28,29946,456,0,1,"[28,29946,456,0,1]"
16,27182,76,1,0,"[16,27182,76,1,0]"
22,13354,4072,1,0,"[22,13354,4072,1,0]"
29,13944,3245,0,0,"[29,13944,3245,0,0]"
26,22571,3835,0,0,"[26,22571,3835,0,0]"
40,29654,307,0,0,"[40,29654,307,0,0]"
39,12718,1831,0,0,"[39,12718,1831,0,0]"
8,3041,2077,0,1,"[8,3041,2077,0,1]"
25,6153,113,1,0,"[25,6153,113,1,0]"
59,6543,3560,1,1,"[59,6543,3560,1,1]"
48,7721,2411,1,1,"[48,7721,2411,1,1]"
7,32685,3421,0,1,"[7,32685,3421,0,1]"
42,30186,1226,1,0,"[42,30186,1226,1,0]"
12,31606,3180,1,1,"[12,31606,3180,1,1]"
3,19818,3575,1,1,"[3,19818,3575,1,1]"
31,16509,1444,0,0,"[31,16509,1444,0,0]"
35,31369,3355,1,0,"[35,31369,3355,1,0]"
8,12270,434,0,0,"[8,12270,434,0,0]"
46,28308,1386,0,0,"[46,28308,1386,0,0]"
44,29226,3342,0,0,"[44,29226,3342,0,0]"
50,19378,3050,1,1,"[50,19378,3050,1,1]"
51,12258,3173,1,0,"[51,12258,3173,1,0]"
63,2799,2938,1,1,"[63,2799,2938,1,1]"
24,13581,2432,0,1,"[24,13581,2432,0,1]"
57,13564,2984,1,1,"[57,13564,2984,1,1]"
56,76,3127,1,1,"[56,76,3127,1,1]"
33,17401,3187,1,0,"[33,17401,3187,1,0]"
61,31630,43,0,0,"[61,31630,43,0,0]"
44,21424,947,1,1,"[44,21424,947,1,1]"
11,10513,3762,1,0,"[11,10513,3762,1,0]"
63,8156,3025,1,0,"[63,8156,3025,1,0]"
64,28550,2118,0,0,"[64,28550,2118,0,0]"
14,10204,2977,1,0,"[14,10204,2977,1,0]"
43,20067,1919,1,0,"[43,20067,1919,1,0]"
48,3454,1338,1,1,"[48,3454,1338,1,1]"
45,8836,108,1,0,"[45,8836,108,1,0]"
5,13762,2758,0,0,"[5,13762,2758,0,0]"
14,31069,1932,0,0,"[14,31069,1932,0,0]"
41,24187,3839,1,0,"[41,24187,3839,1,0]"
18,24555,3305,1,1,"[18,24555,3305,1,1]"
25,15222,4028,1,1,"[25,15222,4028,1,1]"
35,191,2288,1,0,"[35,191,2288,1,0]"
42,17882,2651,0,1,"[42,17882,2651,0,1]"
62,18988,2464,1,1,"[62,18988,2464,1,1]"
36,27509,3842,0,1,"[36,27509,3842,0,1]"
62,32315,2980,0,1,"[62,32315,2980,0,1]"
27,11622,286,1,0,"[27,11622,286,1,0]"
56,26290,2019,0,1,"[56,26290,2019,0,1]"
40,32251,3778,1,0,"[40,32251,3778,1,0]"
10,21392,2454,1,1,"[10,21392,2454,1,1]"
8,24580,849,1,0,"[8,24580,849,1,0]"
31,3616,3277,1,0,"[31,3616,3277,1,0]"
58,25481,260,1,1,"[58,25481,260,1,1]"
15,9290,1777,0,1,"[15,9290,1777,0,1]"
4,11860,2615,1,1,"[4,11860,2615,1,1]"
28,12329,1768,1,0,"[28,12329,1768,1,0]"
47,10811,2097,0,0,"[47,10811,2097,0,0]"
25,17287,286,0,0,"[25,17287,286,0,0]"
25,21768,3857,0,0,"[25,21768,3857,0,0]"
40,9517,2280,0,0,"[40,9517,2280,0,0]"
40,30736,1912,1,1,"[40,30736,1912,1,1]"
36,30733,2783,1,1,"[36,30733,2783,1,1]"
53,26458,1155,1,1,"[53,26458,1155,1,1]"
15,27917,762,1,1,"[15,27917,762,1,1]"
10,27393,193,1,1,"[10,27393,193,1,1]"
17,15769,1129,0,1,"[17,15769,1129,0,1]"
18,23039,1157,0,1,"[18,23039,1157,0,1]"
1,7231,1382,1,0,"[1,7231,1382,1,0]"
15,20678,1775,1,0,"[15,20678,1775,1,0]"
12,753,1611,1,0,"[12,753,1611,1,0]"
57,4496,250,1,1,"[57,4496,250,1,1]"
58,8021,2564,1,0,"[58,8021,2564,1,0]"
13,6223,1411,0,1,"[13,6223,1411,0,1]"
44,4873,1224,1,1,"[44,4873,1224,1,1]"
32,30489,3650,0,0,"[32,30489,3650,0,0]"
52,24512,1137,1,1,"[52,24512,1137,1,1]"
19,22724,273,0,1,"[19,22724,273,0,1]"
9,25388,1697,1,1,"[9,25388,1697,1,1]"
